Date,HomeTeam,AwayTeam,FTHG,FTAG
30/10/2021,Freiburg,Greuther Furth,3,1
30/10/2021,Leverkusen,Wolfsburg,0,2
30/10/2021,Union Berlin,Bayern Munich,2,5
30/10/2021,Ein Frankfurt,RB Leipzig,1,1
31/10/2021,Augsburg,Stuttgart,4,1
31/10/2021,M'gladbach,Bochum,2,1
05/11/2021,Mainz,M'gladbach,1,1
06/11/2021,Bayern Munich,Freiburg,2,1
06/11/2021,Bochum,Hoffenheim,2,0
06/11/2021,Stuttgart,Bielefeld,0,1
06/11/2021,Wolfsburg,Augsburg,1,0
06/11/2021,RB Leipzig,Dortmund,2,1
07/11/2021,Hertha,Leverkusen,1,1
07/11/2021,FC Koln,Union Berlin,2,2
07/11/2021,Greuther Furth,Ein Frankfurt,1,2
19/11/2021,Augsburg,Bayern Munich,2,1
20/11/2021,Bielefeld,Wolfsburg,2,2
20/11/2021,Dortmund,Stuttgart,2,1
20/11/2021,Hoffenheim,RB Leipzig,2,0
20/11/2021,Leverkusen,Bochum,1,0
20/11/2021,M'gladbach,Greuther Furth,4,0
20/11/2021,Union Berlin,Hertha,2,0
21/11/2021,Freiburg,Ein Frankfurt,0,2
21/11/2021,Mainz,FC Koln,1,1
26/11/2021,Stuttgart,Mainz,2,1
27/11/2021,Bochum,Freiburg,2,1
27/11/2021,FC Koln,M'gladbach,4,1
27/11/2021,Greuther Furth,Hoffenheim,3,6
27/11/2021,Hertha,Augsburg,1,1
27/11/2021,Wolfsburg,Dortmund,1,3
27/11/2021,Bayern Munich,Bielefeld,1,0
28/11/2021,Ein Frankfurt,Union Berlin,2,1
28/11/2021,RB Leipzig,Leverkusen,1,3
03/12/2021,Union Berlin,RB Leipzig,2,1
04/12/2021,Augsburg,Bochum,2,3
04/12/2021,Bielefeld,FC Koln,1,1
04/12/2021,Hoffenheim,Ein Frankfurt,3,2
04/12/2021,Leverkusen,Greuther Furth,7,1
04/12/2021,Mainz,Wolfsburg,3,0
04/12/2021,Dortmund,Bayern Munich,2,3
05/12/2021,Stuttgart,Hertha,2,2
05/12/2021,M'gladbach,Freiburg,0,6
10/12/2021,FC Koln,Augsburg,0,2
11/12/2021,Bayern Munich,Mainz,2,1
11/12/2021,Bochum,Dortmund,1,1
11/12/2021,Freiburg,Hoffenheim,1,2
11/12/2021,Hertha,Bielefeld,2,0
11/12/2021,RB Leipzig,M'gladbach,4,1
11/12/2021,Wolfsburg,Stuttgart,0,2
12/12/2021,Greuther Furth,Union Berlin,1,0
12/12/2021,Ein Frankfurt,Leverkusen,5,2
14/12/2021,Stuttgart,Bayern Munich,0,5
14/12/2021,Bielefeld,Bochum,2,0
14/12/2021,Mainz,Hertha,4,0
14/12/2021,Wolfsburg,FC Koln,2,3
15/12/2021,M'gladbach,Ein Frankfurt,2,3
15/12/2021,Augsburg,RB Leipzig,1,1
15/12/2021,Dortmund,Greuther Furth,3,0
15/12/2021,Leverkusen,Hoffenheim,2,2
15/12/2021,Union Berlin,Freiburg,0,0
17/12/2021,Bayern Munich,Wolfsburg,4,0
18/12/2021,Bochum,Union Berlin,0,1
18/12/2021,Ein Frankfurt,Mainz,1,0
18/12/2021,Greuther Furth,Augsburg,0,0
18/12/2021,Hoffenheim,M'gladbach,1,1
18/12/2021,RB Leipzig,Bielefeld,0,2
18/12/2021,Hertha,Dortmund,3,2
19/12/2021,Freiburg,Leverkusen,2,1
19/12/2021,FC Koln,Stuttgart,1,0
07/01/2022,Bayern Munich,M'gladbach,1,2
08/01/2022,Freiburg,Bielefeld,2,2
08/01/2022,Greuther Furth,Stuttgart,0,0
08/01/2022,Hoffenheim,Augsburg,3,1
08/01/2022,Leverkusen,Union Berlin,2,2
08/01/2022,RB Leipzig,Mainz,4,1
08/01/2022,Ein Frankfurt,Dortmund,2,3
09/01/2022,Hertha,FC Koln,1,3
09/01/2022,Bochum,Wolfsburg,1,0
14/01/2022,Dortmund,Freiburg,5,1
15/01/2022,FC Koln,Bayern Munich,0,4
15/01/2022,Mainz,Bochum,1,0
15/01/2022,Stuttgart,RB Leipzig,0,2
15/01/2022,Union Berlin,Hoffenheim,2,1
15/01/2022,Wolfsburg,Hertha,0,0
15/01/2022,M'gladbach,Leverkusen,1,2
16/01/2022,Augsburg,Ein Frankfurt,1,1
16/01/2022,Bielefeld,Greuther Furth,2,2
21/01/2022,Ein Frankfurt,Bielefeld,0,2
22/01/2022,Freiburg,Stuttgart,2,0
22/01/2022,Greuther Furth,Mainz,2,1
22/01/2022,Hoffenheim,Dortmund,2,3
22/01/2022,Leverkusen,Augsburg,5,1
22/01/2022,M'gladbach,Union Berlin,1,2
22/01/2022,Bochum,FC Koln,2,2
23/01/2022,RB Leipzig,Wolfsburg,2,0
23/01/2022,Hertha,Bayern Munich,1,4
04/02/2022,Hertha,Bochum,1,1
05/02/2022,Augsburg,Union Berlin,2,0
05/02/2022,Bielefeld,M'gladbach,1,1
05/02/2022,FC Koln,Freiburg,1,0
05/02/2022,Mainz,Hoffenheim,2,0
05/02/2022,Stuttgart,Ein Frankfurt,2,3
05/02/2022,Bayern Munich,RB Leipzig,3,2
06/02/2022,Dortmund,Leverkusen,2,5
06/02/2022,Wolfsburg,Greuther Furth,4,1
11/02/2022,RB Leipzig,FC Koln,3,1
12/02/2022,Bochum,Bayern Munich,4,2
12/02/2022,Ein Frankfurt,Wolfsburg,0,2
12/02/2022,Freiburg,Mainz,1,1
12/02/2022,Greuther Furth,Hertha,2,1
12/02/2022,M'gladbach,Augsburg,3,2
12/02/2022,Leverkusen,Stuttgart,4,2
13/02/2022,Union Berlin,Dortmund,0,3
13/02/2022,Hoffenheim,Bielefeld,2,0
18/02/2022,Mainz,Leverkusen,3,2
19/02/2022,Augsburg,Freiburg,1,2
19/02/2022,Bielefeld,Union Berlin,1,0
19/02/2022,Stuttgart,Bochum,1,1
19/02/2022,Wolfsburg,Hoffenheim,1,2
19/02/2022,FC Koln,Ein Frankfurt,1,0
20/02/2022,Bayern Munich,Greuther Furth,4,1
20/02/2022,Dortmund,M'gladbach,6,0
20/02/2022,Hertha,RB Leipzig,1,6
25/02/2022,Hoffenheim,Stuttgart,2,1
26/02/2022,Freiburg,Hertha,3,0
26/02/2022,Greuther Furth,FC Koln,1,1
26/02/2022,Leverkusen,Bielefeld,3,0
26/02/2022,M'gladbach,Wolfsburg,2,2
26/02/2022,Union Berlin,Mainz,3,1
26/02/2022,Ein Frankfurt,Bayern Munich,0,1
27/02/2022,Bochum,RB Leipzig,0,1
27/02/2022,Augsburg,Dortmund,1,1
04/03/2022,Bielefeld,Augsburg,0,1
05/03/2022,Bayern Munich,Leverkusen,1,1
05/03/2022,Bochum,Greuther Furth,2,1
05/03/2022,Hertha,Ein Frankfurt,1,4
05/03/2022,RB Leipzig,Freiburg,1,1
05/03/2022,Wolfsburg,Union Berlin,1,0
05/03/2022,Stuttgart,M'gladbach,3,2
06/03/2022,FC Koln,Hoffenheim,0,1
12/03/2022,Freiburg,Wolfsburg,3,2
12/03/2022,Hoffenheim,Bayern Munich,1,1
12/03/2022,Union Berlin,Stuttgart,1,1
12/03/2022,M'gladbach,Hertha,2,0
13/03/2022,Leverkusen,FC Koln,0,1
13/03/2022,Dortmund,Bielefeld,1,0
13/03/2022,Ein Frankfurt,Bochum,2,1
13/03/2022,Greuther Furth,RB Leipzig,1,6
16/03/2022,Mainz,Dortmund,0,1
18/03/2022,Bochum,M'gladbach,0,2
19/03/2022,Greuther Furth,Freiburg,0,0
19/03/2022,Hertha,Hoffenheim,3,0
19/03/2022,Mainz,Bielefeld,4,0
19/03/2022,Stuttgart,Augsburg,3,2
19/03/2022,Bayern Munich,Union Berlin,4,0
20/03/2022,RB Leipzig,Ein Frankfurt,0,0
20/03/2022,Wolfsburg,Leverkusen,0,2
20/03/2022,FC Koln,Dortmund,1,1
01/04/2022,Union Berlin,FC Koln,1,0
02/04/2022,Bielefeld,Stuttgart,1,1
02/04/2022,Ein Frankfurt,Greuther Furth,0,0
02/04/2022,Freiburg,Bayern Munich,1,4
02/04/2022,Hoffenheim,Bochum,1,2
02/04/2022,Leverkusen,Hertha,2,1
02/04/2022,Dortmund,RB Leipzig,1,4
03/04/2022,Augsburg,Wolfsburg,3,0
03/04/2022,M'gladbach,Mainz,1,1
06/04/2022,Augsburg,Mainz,2,1
08/04/2022,Stuttgart,Dortmund,0,2
09/04/2022,Bayern Munich,Augsburg,1,0
09/04/2022,FC Koln,Mainz,3,2
09/04/2022,Greuther Furth,M'gladbach,0,2
09/04/2022,Wolfsburg,Bielefeld,4,0
09/04/2022,Hertha,Union Berlin,1,4
10/04/2022,Bochum,Leverkusen,0,0
10/04/2022,Ein Frankfurt,Freiburg,1,2
10/04/2022,RB Leipzig,Hoffenheim,3,0
16/04/2022,Augsburg,Hertha,0,1
16/04/2022,Dortmund,Wolfsburg,6,1
16/04/2022,Freiburg,Bochum,3,0
16/04/2022,Mainz,Stuttgart,0,0
16/04/2022,M'gladbach,FC Koln,1,3
17/04/2022,Bielefeld,Bayern Munich,0,3
17/04/2022,Hoffenheim,Greuther Furth,0,0
17/04/2022,Union Berlin,Ein Frankfurt,2,0
17/04/2022,Leverkusen,RB Leipzig,0,1
22/04/2022,Wolfsburg,Mainz,5,0
23/04/2022,Ein Frankfurt,Hoffenheim,2,2
23/04/2022,FC Koln,Bielefeld,3,1
23/04/2022,Freiburg,M'gladbach,3,3
23/04/2022,Greuther Furth,Leverkusen,1,4
23/04/2022,RB Leipzig,Union Berlin,1,2
23/04/2022,Bayern Munich,Dortmund,3,1
24/04/2022,Bochum,Augsburg,0,2
24/04/2022,Hertha,Stuttgart,2,0
29/04/2022,Union Berlin,Greuther Furth,1,1
30/04/2022,Augsburg,FC Koln,1,4
30/04/2022,Bielefeld,Hertha,1,1
30/04/2022,Dortmund,Bochum,3,4
30/04/2022,Mainz,Bayern Munich,3,1
30/04/2022,Stuttgart,Wolfsburg,1,1
30/04/2022,Hoffenheim,Freiburg,3,4
02/05/2022,Leverkusen,Ein Frankfurt,2,0
02/05/2022,M'gladbach,RB Leipzig,3,1
06/05/2022,Bochum,Bielefeld,2,1
07/05/2022,FC Koln,Wolfsburg,0,1
07/05/2022,Freiburg,Union Berlin,1,4
07/05/2022,Greuther Furth,Dortmund,1,3
07/05/2022,Hoffenheim,Leverkusen,2,4
07/05/2022,Hertha,Mainz,1,2
08/05/2022,Ein Frankfurt,M'gladbach,1,1
08/05/2022,Bayern Munich,Stuttgart,2,2
08/05/2022,RB Leipzig,Augsburg,4,0
14/05/2022,Augsburg,Greuther Furth,2,1
14/05/2022,Bielefeld,RB Leipzig,1,1
14/05/2022,Dortmund,Hertha,2,1
14/05/2022,Leverkusen,Freiburg,2,1
14/05/2022,Mainz,Ein Frankfurt,2,2
14/05/2022,M'gladbach,Hoffenheim,5,1
14/05/2022,Stuttgart,FC Koln,2,1
14/05/2022,Union Berlin,Bochum,3,2
14/05/2022,Wolfsburg,Bayern Munich,2,2
