date,home_team,home_score,away_team,away_score,SOOT
2017-03-01,Djurgarden,2,Vaxjo,1,SO
2017-03-02,Skelleftea,3,Linkoping,1,
2017-03-02,Rogle,4,Leksand,1,
2017-03-02,Karlskrona,2,HV 71,5,
2017-03-02,Farjestad,5,Lulea,0,
2017-03-02,Brynas,2,Frolunda,3,OT
2017-03-03,Malmo,2,Djurgarden,3,OT
2017-03-03,Vaxjo,7,Orebro,4,
2017-03-04,Lulea,5,Leksand,2,
2017-03-04,Karlskrona,6,Skelleftea,1,
2017-03-04,Frolunda,3,Rogle,1,
2017-03-04,Farjestad,1,HV 71,0,
2017-03-04,Orebro,2,Vaxjo,3,OT
2017-03-04,Djurgarden,4,Malmo,0,
2017-03-05,Linkoping,3,Brynas,0,
2017-03-07,Brynas,5,Karlskrona,2,
2017-03-07,HV 71,6,Lulea,0,
2017-03-07,Leksand,0,Djurgarden,5,
2017-03-07,Malmo,2,Farjestad,5,
2017-03-07,Skelleftea,2,Frolunda,1,
2017-03-07,Vaxjo,2,Linkoping,3,
2017-03-07,Rogle,5,Orebro,1,
2017-03-09,Vaxjo,4,Malmo,5,
2017-03-09,Skelleftea,1,Djurgarden,2,OT
2017-03-09,Lulea,4,Rogle,1,
2017-03-09,Linkoping,2,Frolunda,4,
2017-03-09,Leksand,1,Brynas,2,
2017-03-09,Karlskrona,4,Orebro,0,
2017-03-09,HV 71,3,Farjestad,2,
