Date,HomeTeam,AwayTeam,FTHG,FTAG
08/02/2020,Osnabruck,Nurnberg,0,1
08/02/2020,Stuttgart,Erzgebirge Aue,3,0
09/02/2020,Bielefeld,Regensburg,6,0
09/02/2020,Greuther Furth,Hannover,1,3
09/02/2020,Wehen,Bochum,0,1
10/02/2020,Holstein Kiel,St Pauli,2,1
14/02/2020,Heidenheim,Nurnberg,2,2
14/02/2020,St Pauli,Dresden,0,0
15/02/2020,Greuther Furth,Bielefeld,2,4
15/02/2020,Hannover,Hamburg,1,1
15/02/2020,Regensburg,Wehen,1,0
16/02/2020,Darmstadt,Sandhausen,1,0
16/02/2020,Erzgebirge Aue,Holstein Kiel,1,2
16/02/2020,Karlsruhe,Osnabruck,1,1
17/02/2020,Bochum,Stuttgart,0,1
21/02/2020,Osnabruck,Erzgebirge Aue,0,0
21/02/2020,Wehen,Greuther Furth,1,1
22/02/2020,Dresden,Bochum,1,2
22/02/2020,Hamburg,St Pauli,0,2
22/02/2020,Holstein Kiel,Heidenheim,0,1
22/02/2020,Stuttgart,Regensburg,2,0
23/02/2020,Bielefeld,Hannover,1,0
23/02/2020,Nurnberg,Darmstadt,1,2
23/02/2020,Sandhausen,Karlsruhe,0,2
28/02/2020,Karlsruhe,Nurnberg,0,1
28/02/2020,Regensburg,Dresden,1,2
29/02/2020,Darmstadt,Heidenheim,2,0
29/02/2020,Erzgebirge Aue,Hamburg,3,0
29/02/2020,Greuther Furth,Stuttgart,2,0
01/03/2020,Bielefeld,Wehen,1,0
01/03/2020,Bochum,Sandhausen,4,4
01/03/2020,St Pauli,Osnabruck,3,1
02/03/2020,Hannover,Holstein Kiel,3,1
06/03/2020,Nurnberg,Hannover,0,3
06/03/2020,Osnabruck,Wehen,2,6
07/03/2020,Darmstadt,Bochum,0,0
07/03/2020,Hamburg,Regensburg,2,1
07/03/2020,Heidenheim,Karlsruhe,3,1
08/03/2020,Dresden,Erzgebirge Aue,2,1
08/03/2020,Holstein Kiel,Greuther Furth,1,1
08/03/2020,Sandhausen,St Pauli,2,2
09/03/2020,Stuttgart,Bielefeld,1,1
16/05/2020,Bochum,Heidenheim,3,0
16/05/2020,Erzgebirge Aue,Sandhausen,3,1
16/05/2020,Karlsruhe,Darmstadt,2,0
16/05/2020,Regensburg,Holstein Kiel,2,2
17/05/2020,Bielefeld,Osnabruck,1,1
17/05/2020,Greuther Furth,Hamburg,2,2
17/05/2020,St Pauli,Nurnberg,1,0
17/05/2020,Wehen,Stuttgart,2,1
22/05/2020,Heidenheim,Wehen,1,0
22/05/2020,Nurnberg,Erzgebirge Aue,1,1
23/05/2020,Darmstadt,St Pauli,4,0
23/05/2020,Osnabruck,Hannover,2,4
23/05/2020,Sandhausen,Regensburg,0,0
24/05/2020,Hamburg,Bielefeld,0,0
24/05/2020,Holstein Kiel,Stuttgart,3,2
24/05/2020,Karlsruhe,Bochum,0,0
26/05/2020,Erzgebirge Aue,Darmstadt,1,3
26/05/2020,Greuther Furth,Osnabruck,0,2
26/05/2020,Regensburg,Nurnberg,2,2
26/05/2020,Wehen,Sandhausen,0,1
27/05/2020,Bochum,Holstein Kiel,2,1
27/05/2020,Hannover,Karlsruhe,1,1
27/05/2020,St Pauli,Heidenheim,0,0
28/05/2020,Stuttgart,Hamburg,3,2
29/05/2020,Darmstadt,Greuther Furth,1,1
29/05/2020,Osnabruck,Regensburg,2,2
30/05/2020,Holstein Kiel,Bielefeld,1,2
30/05/2020,Karlsruhe,St Pauli,1,1
30/05/2020,Nurnberg,Bochum,0,0
30/05/2020,Sandhausen,Hannover,3,1
31/05/2020,Dresden,Stuttgart,0,2
31/05/2020,Hamburg,Wehen,3,2
31/05/2020,Heidenheim,Erzgebirge Aue,3,0
03/06/2020,Hannover,Dresden,3,0
05/06/2020,Bochum,St Pauli,2,0
05/06/2020,Greuther Furth,Sandhausen,1,2
06/06/2020,Bielefeld,Nurnberg,1,1
06/06/2020,Regensburg,Darmstadt,3,0
06/06/2020,Wehen,Dresden,2,3
07/06/2020,Erzgebirge Aue,Karlsruhe,1,0
07/06/2020,Hannover,Heidenheim,2,1
07/06/2020,Stuttgart,Osnabruck,0,0
08/06/2020,Hamburg,Holstein Kiel,3,3
09/06/2020,Dresden,Greuther Furth,1,1
12/06/2020,Dresden,Hamburg,0,1
12/06/2020,Sandhausen,Bielefeld,0,0
13/06/2020,Heidenheim,Regensburg,4,1
13/06/2020,Holstein Kiel,Wehen,1,2
13/06/2020,Nurnberg,Greuther Furth,0,1
13/06/2020,Osnabruck,Bochum,0,2
14/06/2020,Darmstadt,Hannover,3,2
14/06/2020,Karlsruhe,Stuttgart,2,1
14/06/2020,St Pauli,Erzgebirge Aue,2,1
15/06/2020,Bielefeld,Dresden,4,0
16/06/2020,Greuther Furth,Heidenheim,0,0
16/06/2020,Hamburg,Osnabruck,1,1
16/06/2020,Wehen,Nurnberg,0,6
17/06/2020,Erzgebirge Aue,Bochum,1,2
17/06/2020,Hannover,St Pauli,4,0
17/06/2020,Regensburg,Karlsruhe,2,1
17/06/2020,Stuttgart,Sandhausen,5,1
18/06/2020,Holstein Kiel,Dresden,2,0
18/06/2020,Bielefeld,Darmstadt,1,0
21/06/2020,Bochum,Greuther Furth,2,2
21/06/2020,Darmstadt,Wehen,3,1
21/06/2020,Erzgebirge Aue,Hannover,2,1
21/06/2020,Heidenheim,Hamburg,2,1
21/06/2020,Karlsruhe,Bielefeld,3,3
21/06/2020,Nurnberg,Stuttgart,0,6
21/06/2020,Osnabruck,Holstein Kiel,4,1
21/06/2020,Sandhausen,Dresden,0,1
21/06/2020,St Pauli,Regensburg,1,1
28/06/2020,Bielefeld,Heidenheim,3,0
28/06/2020,Dresden,Osnabruck,2,2
28/06/2020,Greuther Furth,Karlsruhe,1,2
28/06/2020,Hamburg,Sandhausen,1,5
28/06/2020,Hannover,Bochum,2,0
28/06/2020,Holstein Kiel,Nurnberg,1,1
28/06/2020,Regensburg,Erzgebirge Aue,1,2
28/06/2020,Stuttgart,Darmstadt,1,3
28/06/2020,Wehen,St Pauli,5,3
